7	5398	1
7	3863	1
7	5910	1
7	5401	1
7	5404	1
7	3361	1
7	1826	1
7	4390	1
7	8488	1
7	4396	1
7	4397	1
7	302	1
7	4400	1
7	6961	1
7	7989	1
7	6454	1
7	1338	1
7	7994	1
7	2368	1
7	5952	1
7	6977	1
7	1347	1
7	3908	1
7	4420	1
7	4421	1
7	4428	1
7	3405	1
7	4439	1
7	344	1
7	8025	1
7	4954	1
7	1883	1
7	5471	1
7	4448	1
7	5986	1
7	358	1
7	5990	1
7	4457	1
7	5481	1
7	4468	1
7	1911	1
7	8568	1
7	8062	1
7	384	1
7	4480	1
7	4481	1
7	4483	1
7	4484	1
7	4997	1
7	4486	1
7	4487	1
7	909	1
7	3985	1
7	406	1
7	7579	1
7	4508	1
7	414	1
7	6559	1
7	4002	1
7	4516	1
7	7588	1
7	2984	1
7	4522	1
7	7085	1
7	4014	1
7	944	1
7	2996	1
7	439	1
7	5050	1
7	5051	1
7	8126	1
7	1986	1
7	3012	1
7	3525	1
7	4549	1
7	8644	1
7	5064	1
7	458	1
7	5579	1
7	6606	1
7	7121	1
7	7635	1
7	471	1
7	5592	1
7	5594	1
7	4062	1
7	5088	1
7	7145	1
7	1002	1
7	5098	1
7	1520	1
7	7665	1
7	1522	1
7	1523	1
7	6643	1
7	1525	1
7	1527	1
7	1528	1
7	2553	1
7	2555	1
7	21550	0
7	2603	0
7	658	0
7	11730	0
7	23727	0
7	21873	0
7	5388	0
7	12199	0
7	6847	0
7	17745	0
7	25703	0
7	1206	0
7	16462	0
7	2038	0
7	8163	0
7	27998	0
7	6036	0
7	9743	0
7	9651	0
7	2799	0
7	11438	0
7	17995	0
7	7992	0
7	6692	0
7	8121	0
7	14190	0
7	17960	0
7	7358	0
7	26649	0
7	5573	0
7	26014	0
7	4730	0
7	8859	0
7	13584	0
7	1220	0
7	12167	0
7	17528	0
7	1186	0
7	22757	0
7	20652	0
7	22446	0
7	6126	0
7	543	0
7	13393	0
7	19470	0
7	21796	0
7	13973	0
7	19133	0
7	18634	0
7	22953	0
7	5281	0
7	27966	0
7	12515	0
7	17546	0
7	3564	0
7	26864	0
7	2362	0
7	11446	0
7	13219	0
7	11605	0
7	1093	0
7	27359	0
7	19985	0
7	17479	0
7	17992	0
7	16452	0
7	14219	0
7	1997	0
7	1968	0
7	28482	0
7	25676	0
7	16213	0
7	10158	0
7	27788	0
7	251	0
7	2546	0
7	4956	0
7	15839	0
7	17344	0
7	21447	0
7	25642	0
7	19657	0
7	19933	0
7	22935	0
7	21484	0
7	23524	0
7	1361	0
7	11265	0
7	1508	0
7	12352	0
7	25600	0
7	13224	0
7	1420	0
7	14491	0
7	7528	0
7	20748	0
7	2227	0
7	17166	0
7	5571	0
7	3437	0
7	19477	0
7	13764	0
7	28213	0
7	1874	0
7	8233	0
7	7195	0
7	1540	0
7	8999	0
7	17475	0
7	23034	0
7	2881	0
7	15217	0
7	27406	0
7	24822	0
7	1844	0
7	447	0
7	7889	0
7	9659	0
7	22145	0
7	9283	0
7	7442	0
7	27127	0
7	26121	0
7	17677	0
7	377	0
7	6579	0
7	19060	0
7	2784	0
7	3233	0
7	25372	0
7	21208	0
7	14504	0
7	27322	0
7	24375	0
7	14271	0
7	19590	0
7	9952	0
7	15184	0
7	15803	0
7	8209	0
7	27050	0
7	5495	0
7	8047	0
7	13673	0
7	3215	0
7	20664	0
7	24759	0
7	23483	0
7	26288	0
7	18489	0
7	25031	0
7	24537	0
7	10738	0
7	17052	0
7	24847	0
7	4404	0
7	25829	0
7	21999	0
7	28426	0
7	24419	0
7	499	0
7	11864	0
7	8537	0
7	10961	0
7	14378	0
7	11885	0
7	27899	0
7	2131	0
7	1737	0
7	13129	0
7	819	0
7	24393	0
7	3576	0
7	6735	0
7	7447	0
7	15005	0
7	17022	0
7	17633	0
7	23391	0
7	27655	0
7	21990	0
7	20387	0
7	2299	0
7	8589	0
7	16969	0
7	12687	0
7	23285	0
7	24510	0
7	1906	0
7	24424	0
7	17581	0
7	7219	0
7	1685	0
7	326	0
7	17522	0
7	23499	0
7	28174	0
7	6040	0
7	17978	0
7	2408	0
7	10237	0
7	26573	0
7	11066	0
7	18985	0
7	15551	0
7	17202	0
7	7893	0
8	2304	1
8	1666	1
8	1667	1
8	4	1
8	3976	1
8	4746	1
8	267	1
8	1552	1
8	5395	1
8	7456	1
8	6689	1
8	7457	1
8	808	1
8	2473	1
8	1586	1
8	7091	1
8	1468	1
8	61	1
8	1596	1
8	1469	1
8	1728	1
8	7102	1
8	1474	1
8	1602	1
8	1604	1
8	1480	1
8	1358	1
8	8657	1
8	1756	1
8	1501	1
8	2142	1
8	1631	1
8	2783	1
8	7516	1
8	1507	1
8	1635	1
8	615	1
8	616	1
8	5097	1
8	1643	1
8	3563	1
8	1647	1
8	3441	1
8	1524	1
8	1528	1
8	1661	1
8	18509	0
8	13257	0
8	13331	0
8	1579	0
8	23056	0
8	22348	0
8	26674	0
8	15749	0
8	5358	0
8	28165	0
8	4276	0
8	26271	0
8	12462	0
8	8637	0
8	5902	0
8	162	0
8	24623	0
8	2937	0
8	21183	0
8	8065	0
8	18361	0
8	17186	0
8	675	0
8	9088	0
8	28489	0
8	24037	0
8	540	0
8	27552	0
8	23678	0
8	1273	0
8	1302	0
8	11108	0
8	11305	0
8	3982	0
8	7042	0
8	24308	0
8	15973	0
8	6161	0
8	16480	0
8	25774	0
8	9174	0
8	7181	0
8	1316	0
8	6317	0
8	15467	0
8	919	0
9	5120	1
9	5	1
9	264	1
9	2185	1
9	1675	1
9	1676	1
9	4492	1
9	3861	1
9	7323	1
9	4382	1
9	4517	1
9	5414	1
9	5046	1
9	4409	1
9	8380	1
9	3904	1
9	3267	1
9	709	1
9	4422	1
9	5071	1
9	7375	1
9	4561	1
9	4050	1
9	5972	1
9	3030	1
9	5210	1
9	7771	1
9	3437	1
9	3950	1
9	5105	1
9	7794	1
9	7667	1
9	23	0
9	26956	0
9	16931	0
9	7126	0
9	21545	0
9	10944	0
9	14874	0
9	19273	0
9	24542	0
9	23879	0
9	2435	0
9	14168	0
9	18149	0
9	3331	0
9	20986	0
9	21988	0
9	5870	0
9	19654	0
9	24519	0
9	27811	0
9	10214	0
9	7111	0
9	21605	0
9	2954	0
9	12574	0
9	3789	0
9	8928	0
9	26717	0
9	16652	0
9	10516	0
9	289	0
9	25280	0
10	6	1
10	4103	1
10	16	1
10	4112	1
10	8216	1
10	28	1
10	4126	1
10	8225	1
10	8231	1
10	4137	1
10	4141	1
10	52	1
10	6196	1
10	4171	1
10	2128	1
10	8285	1
10	2142	1
10	8289	1
10	2149	1
10	8293	1
10	4203	1
10	8299	1
10	8300	1
10	2159	1
10	4209	1
10	8305	1
10	2164	1
10	4213	1
10	2167	1
10	2168	1
10	8313	1
10	8316	1
10	2173	1
10	2175	1
10	2176	1
10	2177	1
10	8325	1
10	8340	1
10	8351	1
10	4262	1
10	8361	1
10	8365	1
10	2226	1
10	2227	1
10	8373	1
10	8382	1
10	200	1
10	4331	1
10	8428	1
10	4333	1
10	6381	1
10	4335	1
10	8430	1
10	8442	1
10	6396	1
10	4354	1
10	8452	1
10	6410	1
10	8458	1
10	6413	1
10	6414	1
10	8463	1
10	8472	1
10	6425	1
10	8473	1
10	8475	1
10	8481	1
10	8482	1
10	4392	1
10	8489	1
10	8502	1
10	2373	1
10	8517	1
10	8520	1
10	8521	1
10	334	1
10	335	1
10	4433	1
10	338	1
10	6497	1
10	4453	1
10	362	1
10	6509	1
10	2417	1
10	8561	1
10	374	1
10	2425	1
10	8573	1
10	6527	1
10	2436	1
10	2440	1
10	397	1
10	2445	1
10	2448	1
10	8592	1
10	2450	1
10	2451	1
10	2453	1
10	8597	1
10	2455	1
10	8599	1
10	8603	1
10	8604	1
10	8611	1
10	8612	1
10	2473	1
10	2474	1
10	8621	1
10	8626	1
10	2487	1
10	2490	1
10	8636	1
10	2496	1
10	2499	1
10	2501	1
10	6605	1
10	8655	1
10	8658	1
10	8660	1
10	8661	1
10	2524	1
10	4574	1
10	2528	1
10	483	1
10	2533	1
10	4581	1
10	8678	1
10	2536	1
10	4585	1
10	8681	1
10	4589	1
10	2542	1
10	2543	1
10	6640	1
10	2545	1
10	2546	1
10	8691	1
10	4596	1
10	8692	1
10	8696	1
10	4601	1
10	4607	1
10	8709	1
10	4616	1
10	8716	1
10	4628	1
10	4635	1
10	2588	1
10	8734	1
10	546	1
10	8744	1
10	8746	1
10	2603	1
10	2604	1
10	8755	1
10	6711	1
10	4668	1
10	2623	1
10	2626	1
10	6722	1
10	6724	1
10	6725	1
10	2631	1
10	4680	1
10	6735	1
10	8805	1
10	6766	1
10	2671	1
10	624	1
10	626	1
10	633	1
10	8825	1
10	4733	1
10	2686	1
10	2689	1
10	4740	1
10	4743	1
10	8841	1
10	8844	1
10	2701	1
10	2707	1
10	4755	1
10	4757	1
10	2711	1
10	666	1
10	4765	1
10	2718	1
10	2719	1
10	2720	1
10	8866	1
10	4774	1
10	680	1
10	2730	1
10	2739	1
10	2741	1
10	2742	1
10	2743	1
10	2746	1
10	2750	1
10	2755	1
10	4804	1
10	4805	1
10	4806	1
10	4807	1
10	4808	1
10	4809	1
10	720	1
10	2770	1
10	4821	1
10	8929	1
10	8933	1
10	2794	1
10	2796	1
10	2797	1
10	754	1
10	757	1
10	764	1
10	772	1
10	776	1
10	8973	1
10	8978	1
10	8979	1
10	8981	1
10	8982	1
10	793	1
10	812	1
10	847	1
10	4974	1
10	4975	1
10	4987	1
10	4989	1
10	7063	1
10	2998	1
10	953	1
10	7103	1
10	3008	1
10	3016	1
10	5078	1
10	3055	1
10	3067	1
10	3072	1
10	5158	1
10	7214	1
10	3124	1
10	7229	1
10	3147	1
10	3151	1
10	3152	1
10	3156	1
10	3162	1
10	3163	1
10	7262	1
10	3170	1
10	7271	1
10	7276	1
10	7278	1
10	3214	1
10	3231	1
10	3233	1
10	3235	1
10	3240	1
10	1193	1
10	3243	1
10	3245	1
10	3247	1
10	3262	1
10	5328	1
10	3288	1
10	5336	1
10	5339	1
10	3300	1
10	3303	1
10	3318	1
10	3327	1
10	5376	1
10	5422	1
10	3377	1
10	3378	1
10	3380	1
10	3382	1
10	1337	1
10	3401	1
10	3404	1
10	3412	1
10	3438	1
10	3440	1
10	3452	1
10	5502	1
10	3456	1
10	3457	1
10	3459	1
10	5511	1
10	3464	1
10	7561	1
10	3472	1
10	3473	1
10	3478	1
10	7606	1
10	5559	1
10	3512	1
10	5561	1
10	3514	1
10	7621	1
10	3529	1
10	3536	1
10	3541	1
10	3543	1
10	3544	1
10	3560	1
10	5635	1
10	7684	1
10	5639	1
10	3598	1
10	7700	1
10	3606	1
10	3607	1
10	3611	1
10	3620	1
10	3626	1
10	3628	1
10	3633	1
10	3640	1
10	3648	1
10	3653	1
10	3673	1
10	3714	1
10	3744	1
10	3750	1
10	1715	1
10	5815	1
10	5817	1
10	7895	1
10	5853	1
10	5854	1
10	5867	1
10	5871	1
10	3824	1
10	7949	1
10	5902	1
10	5922	1
10	5934	1
10	3911	1
10	3919	1
10	5999	1
10	3973	1
10	3981	1
10	8099	1
10	4008	1
10	8105	1
10	8127	1
10	6082	1
10	8130	1
10	6085	1
10	4048	1
10	6103	1
10	8153	1
10	6108	1
10	8160	1
10	8161	1
10	8165	1
10	2036	1
10	8183	1
10	8186	1
10	3433	0
10	10865	0
10	8347	0
10	17875	0
10	5864	0
10	19052	0
10	20339	0
10	26629	0
10	28433	0
10	108	0
10	23588	0
10	14780	0
10	8389	0
10	28521	0
10	7155	0
10	13506	0
10	21877	0
10	26449	0
10	9104	0
10	7148	0
10	26072	0
10	3108	0
10	28006	0
10	14441	0
10	6285	0
10	10683	0
10	9472	0
10	7306	0
10	28134	0
10	22471	0
10	2702	0
10	21963	0
10	17259	0
10	23866	0
10	18213	0
10	25199	0
10	4445	0
10	2505	0
10	26260	0
10	6754	0
10	2430	0
10	16100	0
10	85	0
10	26964	0
10	6621	0
10	21252	0
10	26553	0
10	26086	0
10	10515	0
10	7732	0
10	16910	0
10	661	0
10	10679	0
10	11555	0
10	6540	0
10	17500	0
10	21090	0
10	25500	0
10	1859	0
10	25833	0
10	5314	0
10	17250	0
10	25078	0
10	21099	0
10	13532	0
10	23269	0
10	12658	0
10	16414	0
10	18503	0
10	24076	0
10	12396	0
10	10512	0
10	17670	0
10	24384	0
10	16004	0
10	20673	0
10	17417	0
10	10532	0
10	18873	0
10	2208	0
10	391	0
10	19295	0
10	7845	0
10	19943	0
10	20629	0
10	11615	0
10	5801	0
10	7909	0
10	25573	0
10	13020	0
10	4459	0
10	26002	0
10	19617	0
10	12060	0
10	19664	0
10	23748	0
10	27057	0
10	27384	0
10	951	0
10	2892	0
10	14497	0
10	17821	0
10	1029	0
10	26029	0
10	15181	0
10	7527	0
10	25325	0
10	3395	0
10	21832	0
10	14476	0
10	7994	0
10	11756	0
10	18296	0
10	25349	0
10	10360	0
10	9601	0
10	22444	0
10	20430	0
10	26771	0
10	21684	0
10	18513	0
10	26330	0
10	1783	0
10	24322	0
10	18045	0
10	14415	0
10	21962	0
10	7529	0
10	26494	0
10	19548	0
10	4069	0
10	22873	0
10	15784	0
10	2744	0
10	24899	0
10	28503	0
10	24559	0
10	25847	0
10	25641	0
10	24355	0
10	14799	0
10	4260	0
10	13883	0
10	19632	0
10	61	0
10	19888	0
10	6865	0
10	26254	0
10	21121	0
10	8980	0
10	4053	0
10	16352	0
10	18857	0
10	10534	0
10	7944	0
10	28116	0
10	18664	0
10	20721	0
10	23820	0
10	24725	0
10	8071	0
10	24805	0
10	21169	0
